28 	
	
-0.0670154436264829 	0.3230401244728090 
-0.0657131442466629 	0.3990075882955690 
-0.1283884723994230 	0.4988505407483790 
-0.2106894522060430 	0.5244624285514890 
	
-0.2106894522060430 	0.5244624285514890 
-0.2929904320126630 	0.5500743163545990 
-0.3949170634731530 	0.5014551395080090 
-0.4480508781697690 	0.4311309729977790 
	
-0.4480508781697690 	0.4311309729977790 
-0.5011846928663890 	0.3608068064875490 
-0.5055256907991250 	0.2687776503136690 
-0.4920685972076600 	0.2110423778083590 
	
-0.4920685972076600 	0.2110423778083590 
-0.4786115036161980 	0.1533071053030690 
-0.4473563185005440 	0.1298657164663290 
-0.4035990593386330 	0.1172768224614190 
	
-0.4035990593386330 	0.1172768224614190 
-0.3598418001767030 	0.1046879284564990 
-0.3035824669685130 	0.1029515292834090 
-0.2718063621009330 	0.0907967350717589 
	
-0.2718063621009330 	0.0907967350717589 
-0.2400302572333630 	0.0786419408601189 
-0.2327373807063730 	0.0560687516099290 
-0.2334753503549430 	0.0347978617395590 
	
-0.2334753503549430 	0.0347978617395590 
-0.2342133200035030 	0.0135269718691789 
-0.2429821358276230 	-0.0064416186213810 
-0.2660762448297430 	-0.0255420095253910 
	
-0.2660762448297430 	-0.0255420095253910 
-0.2891703538318630 	-0.0446424004294110 
-0.3265897560120030 	-0.0628745917468710 
-0.3570201515204330 	-0.0841454816172511 
	
-0.3570201515204330 	-0.0841454816172511 
-0.3874505470288630 	-0.1054163714876210 
-0.4108919358656040 	-0.1297259599109010 
-0.4147988340050610 	-0.1888503517546710 
	
-0.4147988340050610 	-0.1888503517546710 
-0.4187057321445200 	-0.2479747435984510 
-0.4030781395866930 	-0.3419139388627420 
-0.3322200303307230 	-0.3822418096578020 
	
-0.3322200303307230 	-0.3822418096578020 
-0.2613619210747830 	-0.4225696804528510 
-0.1352732951207430 	-0.4092862267787010 
-0.0873052679640729 	-0.3670917268725770 
	
-0.0873052679640729 	-0.3670917268725770 
-0.0393372408074029 	-0.3248972269664410 
-0.0694898124481429 	-0.2537916808283210 
-0.0687909117809729 	-0.1939293193359710 
	
-0.0687909117809729 	-0.1939293193359710 
-0.0680920111138029 	-0.1340669578436310 
-0.0365416381387229 	-0.0854477809970711 
-0.0029423141394029 	-0.0520220969150511 
	
-0.0029423141394029 	-0.0520220969150511 
0.0306570098599271 	-0.0185964128330310 
0.0663052848835071 	-0.0003642215155610 
0.0914657089016071 	-0.0090462173810211 
	
0.0914657089016071 	-0.0090462173810211 
0.1166261329197070 	-0.0177282132464811 
0.1312987059323370 	-0.0533243962948610 
0.1411093612603070 	-0.0828431822374310 
	
0.1411093612603070 	-0.0828431822374310 
0.1509200165882670 	-0.1123619681799910 
0.1558687542315870 	-0.1358033570167210 
0.1704979172648770 	-0.1642368934761010 
	
0.1704979172648770 	-0.1642368934761010 
0.1851270802981770 	-0.1926704299354810 
0.2094366687214770 	-0.2260961140175110 
0.2313587082817570 	-0.2481917934951010 
	
0.2313587082817570 	-0.2481917934951010 
0.2532807478420470 	-0.2702874729726910 
0.2728152385393170 	-0.2810531478458610 
0.2843188830610570 	-0.2801415382799910 
	
0.2843188830610570 	-0.2801415382799910 
0.2958225275827970 	-0.2792299287141110 
0.2992953259289770 	-0.2666410347092010 
0.2936954385957570 	-0.2345610599863210 
	
0.2936954385957570 	-0.2345610599863210 
0.2880955512625370 	-0.2024810852634510 
0.2734229782499070 	-0.1509100298226310 
0.3124919596444570 	-0.1068923107847610 
	
0.3124919596444570 	-0.1068923107847610 
0.3515609410390270 	-0.0628745917468810 
0.4443714768407970 	-0.0264102091119410 
0.4803583497031270 	0.0434798576050089 
	
0.4803583497031270 	0.0434798576050089 
0.5163452225654670 	0.1133699243219690 
0.4955084324883670 	0.2166856751209390 
0.4326941924017470 	0.2770255463858890 
	
0.4326941924017470 	0.2770255463858890 
0.3698799523151570 	0.3373654176508090 
0.2650882622190770 	0.3547294093817290 
0.2115637577085270 	0.3239083240593590 
	
0.2115637577085270 	0.3239083240593590 
0.1580392531979570 	0.2930872387369790 
0.1557819342729370 	0.2140810763612790 
0.1408489013843370 	0.1585163028223390 
	
0.1408489013843370 	0.1585163028223390 
0.1259158684957470 	0.1029515292834090 
0.0983071216435971 	0.0708281445812090 
0.0507731942802071 	0.0439139573982890 
	
0.0507731942802071 	0.0439139573982890 
0.0032392669168171 	0.0169997702153590 
-0.0642198409578229 	-0.0047052194482911 
-0.1091491695615630 	0.0126587722826090 
	
-0.1091491695615630 	0.0126587722826090 
-0.1540784981653030 	0.0300227640134990 
-0.1764780474981530 	0.0864557371389289 
-0.1550378587085130 	0.1407182112979790 
	
-0.1550378587085130 	0.1407182112979790 
-0.1335976699188530 	0.1949806854570490 
-0.0683177430066729 	0.2470726606497490 
-0.0670154436265029 	0.3230401244721690 
	
